,ad_id,labels,labeler_userid,advertiser_id,campaign_id
35,309763,"['کودک', 'پوشاک']",FatemehMrd,619,113046
36,286782,['لوازم منزل'],Hamedabedini013,17586,104998
37,239946,['کسب و کار'],ah_farahani,12640,87133
38,301311,"['تناسب اندام', 'سلامت']",ArefehMikaeili,9177,110214
39,291820,['پوشاک'],Apr89,762,99140
40,299194,['تکنولوژی'],Hamedabedini013,26476,109280
41,302530,['مهاجرت'],kianarajabi,1550,110804
42,270327,['پوشاک'],Hamedabedini013,32363,98507
43,304632,['کسب و کار'],Apr89,29,111533
44,267338,"['بورس', 'ارزدیجیتال']",FatemehMrd,15286,97437
45,232466,['هیچکدام'],ah_farahani,9149,59827
46,290687,"['لوازم منزل', 'زنانه']",ArefehMikaeili,35855,106569
47,296772,['تکنولوژی'],Hamedabedini013,9783,26269
48,294472,['تکنولوژی'],ah_farahani,23967,107774
49,309312,"['مردانه', 'پوشاک']",Hamedabedini013,619,113052
50,148301,['سلامت'],kianarajabi,4631,46976
51,289386,['خودرو'],Apr89,4437,87717
52,307855,['کسب و کار'],ah_farahani,37612,112794
53,270122,['تکنولوژی'],Hamedabedini013,22951,81036
54,109442,['تکنولوژی'],ah_farahani,11583,31961
55,264497,['زیبایی'],kianarajabi,4856,87895
56,297977,['هیچکدام'],mahlatrk,501,109092
57,309051,['کسب و کار'],FatemehMrd,37293,113242
58,236352,"['بورس', 'ارزدیجیتال', 'پول مفت', 'کسب و کار']",ArefehMikaeili,11838,85885
59,108600,['تکنولوژی'],kianarajabi,10072,31531
60,227976,['کسب و کار'],Hamedabedini013,1807,82372
61,300910,['کسب و کار'],ah_farahani,30880,110189
62,283586,['سلامت'],FatemehMrd,32402,103507
63,279316,['لوازم منزل'],Hamedabedini013,28415,101464
64,305318,['هیچکدام'],Apr89,7554,111960
65,264386,['کسب و کار'],Hamedabedini013,32511,96406
66,308637,"['ارزدیجیتال', 'پول مفت']",ArefehMikaeili,33610,113124
67,294151,['کسب و کار'],ah_farahani,2397,93349
68,285037,['لوازم منزل'],Apr89,20984,104165
69,248011,['تکنولوژی'],Hamedabedini013,2533,90505
70,294371,"['گردشگری', 'مسکن']",Hamedabedini013,23224,95182
71,158597,"['کسب و کار', 'تکنولوژی']",MatinimA,1693,47979
72,218836,['لوازم منزل'],kianarajabi,892,69897
73,300824,['پوشاک'],ah_farahani,2561,110177
74,302334,"['سلامت', 'زیبایی', 'زنانه']",ArefehMikaeili,1981,48534
75,225346,"['زنانه', 'زیبایی']",Hamedabedini013,12155,81317
76,262800,['تکنولوژی'],kianarajabi,22654,95893
77,301691,"['خودرو', 'مردانه']",ah_farahani,36504,108283
78,229108,"['کسب و کار', 'مواد غذایی']",Hamedabedini013,2523,82887
79,303892,['تناسب اندام'],Apr89,23636,108968
80,308855,['کنکور'],ah_farahani,9847,113178
81,295304,"['کسب و کار', 'تکنولوژی']",FatemehMrd,17807,57004
82,267348,"['بورس', 'پول مفت']",Hamedabedini013,15286,97437
83,209449,['هیچکدام'],kianarajabi,23797,74478
84,283517,['مهاجرت'],ah_farahani,31486,103458
85,268838,"['کودک', 'پوشاک']",ZbidOkiZ,27410,93075
86,310119,['خودرو'],ah_farahani,28435,94324
87,223612,['کسب و کار'],ArefehMikaeili,28606,80586
88,294531,['تکنولوژی'],FatemehMrd,32281,107867
89,268469,"['پول مفت', 'سلبریتی', 'تکنولوژی']",Hamedabedini013,33138,97343
90,184719,['کسب و کار'],ah_farahani,1028,61437
91,284393,['پول مفت'],kianarajabi,24236,101066
92,302808,"['پوشاک', 'مردانه']",MatinimA,21961,110481
93,281454,"['زیبایی', 'مردانه']",Hamedabedini013,20711,102766
94,300789,['لوازم منزل'],ah_farahani,11241,110147
95,262678,['پوشاک'],kianarajabi,3550,95875
96,288965,"['زنانه', 'لوازم منزل']",ArefehMikaeili,4179,104596
97,289116,['کسب و کار'],Hamedabedini013,35584,106007
98,302432,['لوازم منزل'],ah_farahani,37084,110709
99,250799,['زیبایی'],kianarajabi,14840,91325
0,297257,['تکنولوژی'],ah_farahani,26731,108530
1,240657,['کسب و کار'],ah_farahani,10780,87426
2,276285,['هیچکدام'],FatemehMrd,30880,100806
3,306306,['ارزدیجیتال'],ZbidOkiZ,14583,112368
4,223682,['هیچکدام'],ah_farahani,26710,74794
5,308076,['لوازم منزل'],kianarajabi,21932,60284
6,302459,['ارزدیجیتال'],ah_farahani,11838,76286
7,298729,['پوشاک'],kianarajabi,28634,103820
8,297785,['لوازم منزل'],FatemehMrd,28634,103820
9,292445,['لوازم منزل'],ah_farahani,31040,107169
10,215016,['کسب و کار'],ah_farahani,27071,77127
11,257210,"['پول مفت', 'کسب و کار']",ZbidOkiZ,25325,72569
12,307096,['هیچکدام'],MatinimA,31234,112555
13,299341,['مسکن'],ArefehMikaeili,29989,85891
14,174668,['ارزدیجیتال'],kianarajabi,21066,58098
15,301747,['زنانه'],ah_farahani,46,109710
16,310252,"['ارزدیجیتال', 'تکنولوژی']",FatemehMrd,23308,113704
17,273331,"['بورس', 'کسب و کار']",ah_farahani,16078,63684
18,306867,"['لوازم منزل', 'زنانه']",ah_farahani,14433,112325
19,256822,['تکنولوژی'],kianarajabi,15044,48357
20,292821,['تکنولوژی'],ah_farahani,35921,106329
21,300475,['کسب و کار'],FatemehMrd,59,84630
22,297861,['سلامت'],MatinimA,13913,109019
23,289351,"['تکنولوژی', 'لوازم منزل']",mahlatrk,35855,106041
24,309265,['ارزدیجیتال'],ah_farahani,36458,113352
25,252723,"['کسب و کار', 'خودرو']",ArefehMikaeili,4544,92131
26,294354,['لوازم منزل'],ah_farahani,23249,67510
27,303797,"['سلامت', 'پوشاک']",MatinimA,20976,109109
28,225148,['تکنولوژی'],ah_farahani,9241,80964
29,211144,['کسب و کار'],ah_farahani,19250,75291
30,173912,['تکنولوژی'],ah_farahani,11204,29784
31,278445,['تکنولوژی'],ah_farahani,29357,101529
32,308771,"['لوازم منزل', 'کسب و کار']",ah_farahani,3043,113156
33,309258,['کسب و کار'],ah_farahani,5884,113350
34,257261,"['مسکن', 'کسب و کار']",ah_farahani,25325,71898
35,244839,['هیچکدام'],mahlatrk,7188,70979
36,309496,['هیچکدام'],ah_farahani,5782,85629
37,304129,['سلامت'],MatinimA,37264,111410
38,221511,['کسب و کار'],ah_farahani,2397,79753
39,266736,['مواد غذایی'],ah_farahani,9512,76993
40,300785,['لوازم منزل'],mahlatrk,11241,110147
41,225416,['کنکور'],ah_farahani,23706,81345
42,297387,['مواد غذایی'],ah_farahani,9512,76993
43,302287,['مواد غذایی'],mahlatrk,32715,110697
44,295086,"['کسب و کار', 'پوشاک', 'زنانه']",ah_farahani,15854,105226
45,166034,['لوازم منزل'],mahlatrk,8747,54162
46,302341,['کسب و کار'],ah_farahani,5577,89176
47,196383,"['تکنولوژی', 'کسب و کار']",MatinimA,16956,67931
48,245595,['کنکور'],ah_farahani,18922,86437
49,287180,['کسب و کار'],kianarajabi,13695,105165
50,274162,['مسکن'],ah_farahani,1268,99969
51,302289,['بورس'],kianarajabi,16626,110699
52,302400,['کسب و کار'],ah_farahani,34954,103113
53,291673,['سلامت'],kianarajabi,6193,87676
54,253066,['مواد غذایی'],ah_farahani,13171,74927
55,284896,['زیبایی'],kianarajabi,35314,104094
56,308318,['مسکن'],mahlatrk,8532,109188
57,299031,['تکنولوژی'],MatinimA,26731,109407
58,197809,['مواد غذایی'],ah_farahani,14788,68631
59,278186,['پوشاک'],kianarajabi,32981,101487
60,199420,['مردانه'],kianarajabi,19725,69476
61,201280,['کسب و کار'],ah_farahani,723,70198
62,288570,['تکنولوژی'],kianarajabi,7170,45561
63,265856,['تکنولوژی'],Milad_Mirzazadeh,11356,96934
64,257264,"['مسکن', 'کسب و کار']",mahlatrk,25325,70521
65,298243,"['سلامت', 'تناسب اندام']",Milad_Mirzazadeh,8467,109193
66,279467,"['سلامت', 'زیبایی']",MatinimA,33174,101547
67,279440,"['لوازم منزل', 'زنانه']",Mhmad_jang,34232,100627
68,306873,"['زنانه', 'زیبایی', 'سلامت']",ah_farahani,28831,96336
69,269283,['پوشاک'],Milad_Mirzazadeh,32363,98044
70,302456,"['ارزدیجیتال', 'پول مفت']",mahlatrk,11838,76286
71,232682,['مواد غذایی'],Milad_Mirzazadeh,14788,84442
72,288939,['کودک'],ArefehMikaeili,27266,94381
73,109446,['تکنولوژی'],mahlatrk,11583,31965
74,310218,"['تکنولوژی', 'کسب و کار']",Milad_Mirzazadeh,892,113685
75,254663,"['مسکن', 'مهاجرت']",ArefehMikaeili,25886,92847
76,179213,['لوازم منزل'],Milad_Mirzazadeh,8092,59612
77,184731,['مهاجرت'],ah_farahani,20517,62674
78,293877,['کسب و کار'],mahlatrk,35207,107645
79,262602,"['سلامت', 'زیبایی', 'زنانه']",MatinimA,4744,95855
80,305364,['سلامت'],ah_farahani,9177,111898
81,299567,['خودرو'],Milad_Mirzazadeh,1940,99845
82,231224,['لوازم منزل'],ArefehMikaeili,25287,83794
83,295352,['تکنولوژی'],ah_farahani,32249,108140
84,282084,['مسکن'],ah_farahani,32194,103024
85,280539,['تکنولوژی'],Milad_Mirzazadeh,13781,89594
86,305921,"['ارزدیجیتال', 'تکنولوژی']",mahlatrk,29863,112182
87,269015,['هیچکدام'],ah_farahani,20617,97951
88,309494,['کسب و کار'],Milad_Mirzazadeh,22928,91264
89,309207,"['پوشاک', 'مردانه']",ah_farahani,21961,113221
90,272558,['هیچکدام'],Milad_Mirzazadeh,1874,99281
91,309304,"['مردانه', 'پوشاک']",mahlatrk,619,113054
92,309164,['زیبایی'],ah_farahani,19175,113323
93,296803,['خودرو'],ah_farahani,20840,108709
94,307752,['تکنولوژی'],Milad_Mirzazadeh,36245,112752
95,198121,['هیچکدام'],Milad_Mirzazadeh,20491,60042
96,308434,"['پوشاک', 'کودک', 'لوازم منزل', 'زنانه']",SM_Matloubi,619,113051
97,295492,['کسب و کار'],ah_farahani,17807,108093
98,230423,['مواد غذایی'],mahlatrk,9640,76801
99,303316,['کسب و کار'],ah_farahani,21425,111115
0,306154,['کنکور'],ah_farahani,18608,110209
1,100967,['کسب و کار'],ah_farahani,10427,27844
2,291405,['مواد غذایی'],MatinimA,8680,106839
3,259395,['تکنولوژی'],ah_farahani,29357,94626
4,292792,"['تناسب اندام', 'زیبایی', 'سلامت']",SM_Matloubi,9671,107260
5,308322,['کسب و کار'],ah_farahani,8532,109192
6,276520,['مسکن'],ah_farahani,21733,100783
7,308841,"['پوشاک', 'مردانه']",ah_farahani,762,112063
8,303256,"['کسب و کار', 'تکنولوژی']",MatinimA,25308,111072
9,189420,['کسب و کار'],ah_farahani,22383,64771
10,292191,['بورس'],Milad_Mirzazadeh,16117,101191
11,305622,['هیچکدام'],ah_farahani,9343,109784
12,276342,['گردشگری'],Milad_Mirzazadeh,4786,100828
13,286239,"['زنانه', 'پوشاک']",MatinimA,8713,104495
14,300946,['ارزدیجیتال'],ah_farahani,16699,106953
15,296063,['گردشگری'],Milad_Mirzazadeh,23224,103656
16,219129,['خودرو'],ah_farahani,4544,78863
17,309222,"['تکنولوژی', 'خودرو', 'پول مفت']",SM_Matloubi,37294,113337
18,280557,['هیچکدام'],Milad_Mirzazadeh,32581,102389
19,295000,"['زیبایی', 'زنانه']",ah_farahani,27751,104314
20,226309,['کسب و کار'],ah_farahani,6569,81699
21,295383,['گردشگری'],MatinimA,19325,107709
22,295161,['پول مفت'],ah_farahani,31935,107876
23,257611,['پوشاک'],ah_farahani,1619,88329
24,303192,"['پوشاک', 'زنانه', 'مردانه']",MatinimA,619,110392
25,298342,"['مردانه', 'کنکور']",ah_farahani,18981,109045
26,247939,"['تکنولوژی', 'کسب و کار']",SM_Matloubi,6988,90475
27,295966,['پوشاک'],ah_farahani,28479,108389
28,294464,['تکنولوژی'],mahlatrk,23967,107773
29,300379,"['پوشاک', 'زنانه']",ah_farahani,19637,56862
30,295992,['کنکور'],Suvrahb,33322,108392
31,186697,['سلامت'],ah_farahani,17355,63509
32,226892,['تکنولوژی'],Suvrahb,2126,21231
33,192275,['خودرو'],ah_farahani,639,66078
34,296779,['هیچکدام'],MatinimA,31660,108687
35,290045,['کنکور'],ah_farahani,1101,106313
36,292268,"['لوازم منزل', 'مردانه']",SM_Matloubi,36164,107101
37,296170,"['پوشاک', 'کودک']",mahlatrk,619,108499
38,232880,['گردشگری'],ah_farahani,12316,84492
39,291126,"['تناسب اندام', 'سلبریتی']",ah_farahani,18761,106759
40,273025,"['کسب و کار', 'مردانه']",SM_Matloubi,3179,78770
41,282005,['پوشاک'],ah_farahani,32558,102980
42,300097,['کسب و کار'],ah_farahani,4862,109830
43,297056,"['زیبایی', 'زنانه']",ah_farahani,19890,106925
44,303291,"['بورس', 'ارزدیجیتال', 'سلبریتی']",SM_Matloubi,5884,111088
45,300763,"['مردانه', 'زیبایی']",ah_farahani,19890,102872
46,295807,['مسکن'],mahlatrk,36510,108326
47,302402,"['زنانه', 'سلامت']",SM_Matloubi,4425,86955
48,299552,['هیچکدام'],MatinimA,35868,109644
49,287360,"['تکنولوژی', 'کسب و کار']",SM_Matloubi,34458,103385
50,299672,['کنکور'],Ehsan_M_1380,33322,107125
51,297868,['مواد غذایی'],MatinimA,21222,109024
52,295125,['کسب و کار'],mahlatrk,34832,105249
53,295526,['کسب و کار'],aidenzibaei,33593,108228
54,289149,['سلامت'],sadegh_majidi,16806,105991
55,252133,['خودرو'],MatinimA,1321,85789
56,286726,['هیچکدام'],Ehsan_M_1380,29567,100710
57,302729,['پوشاک'],sadegh_majidi,619,110803
58,301124,['کنکور'],aidenzibaei,18608,110209
59,295968,"['مسکن', 'کسب و کار']",Ehsan_M_1380,28479,108389
60,298923,['کسب و کار'],aidenzibaei,11451,109387
61,303196,['کودک'],sadegh_majidi,26551,111042
62,301024,['کسب و کار'],MatinimA,7333,110225
63,282609,"['کسب و کار', 'مواد غذایی']",aidenzibaei,28415,101462
64,279123,['کسب و کار'],sadegh_majidi,20986,101375
65,299393,['کسب و کار'],aidenzibaei,2614,109558
66,302918,['مهاجرت'],sadegh_majidi,2603,110908
67,277565,['سلامت'],aidenzibaei,14033,101298
68,261053,['سلامت'],imeysams,31132,95296
69,228293,['گردشگری'],zahrabgh76,12316,82530
70,288090,"['مواد غذایی', 'سلامت', 'تناسب اندام']",MatinimA,19389,105608
71,298104,"['لوازم منزل', 'پوشاک', 'زیبایی']",sadegh_majidi,8289,109167
72,278038,"['زنانه', 'کنکور']",aidenzibaei,32837,101461
73,305476,['ارزدیجیتال'],mahlatrk,1507,111715
74,299307,['کنکور'],zahrabgh76,35276,107429
75,299766,"['پوشاک', 'کودک']",sadegh_majidi,33191,109295
76,296234,['پوشاک'],aidenzibaei,619,108541
77,298325,"['تکنولوژی', 'کسب و کار']",imeysams,15177,40723
78,303416,['تکنولوژی'],mahlatrk,37062,111177
79,283716,['خودرو'],zahrabgh76,26831,75052
80,300637,['مواد غذایی'],aidenzibaei,32854,103612
81,297292,['کسب و کار'],aidenzibaei,27624,108830
82,260918,"['لوازم منزل', 'زنانه']",sadegh_majidi,13362,95235
83,299408,['خودرو'],aidenzibaei,3534,109580
84,288021,['پوشاک'],aidenzibaei,15454,105533
85,292552,['سلامت'],aidenzibaei,29189,107220
86,264905,['خودرو'],mahlatrk,4759,74754
87,284853,['هیچکدام'],sadegh_majidi,18622,104060
88,262971,['خودرو'],mahlatrk,25887,95928
89,296876,['گردشگری'],aidenzibaei,34599,108640
90,302272,['مواد غذایی'],aidenzibaei,32715,110551
91,299259,['زیبایی'],mahlatrk,4425,85070
92,292365,['پوشاک'],aidenzibaei,17707,106356
93,302526,['کنکور'],aidenzibaei,18608,110209
94,301758,['سلامت'],aidenzibaei,36101,109531
95,300071,"['پوشاک', 'مردانه']",imeysams,5305,109763
96,257681,['پوشاک'],aidenzibaei,1619,88337
97,197556,['کسب و کار'],aidenzibaei,4047,68527
98,286978,['هیچکدام'],sadegh_majidi,35018,105086
99,296628,['هیچکدام'],mahlatrk,2523,108580
0,297991,"['ارزدیجیتال', 'تکنولوژی']",MatinimA,36157,109099
1,302826,['بورس'],sadegh_majidi,15027,110866
2,299829,"['سلبریتی', 'زیبایی']",mahlatrk,619,109137
3,300194,"['تناسب اندام', 'کسب و کار']",aidenzibaei,4469,109883
4,299361,['پول مفت'],sadegh_majidi,29905,109548
5,302079,['کنکور'],imeysams,37067,110621
6,300903,['هیچکدام'],aidenzibaei,30880,110189
7,292854,['تکنولوژی'],sadegh_majidi,4446,107329
8,290959,"['کسب و کار', 'لوازم منزل']",aidenzibaei,35687,106686
9,292974,['سلامت'],MatinimA,25640,107355
10,303840,['سلبریتی'],mahlatrk,5782,72734
11,300069,['لوازم منزل'],aidenzibaei,22472,109800
12,287328,['پوشاک'],aidenzibaei,22126,68117
13,276987,['زیبایی'],sadegh_majidi,34391,101112
14,285423,['لوازم منزل'],mahlatrk,30151,91466
15,299560,"['سلامت', 'زنانه']",imeysams,18797,109653
16,299550,['سلامت'],aidenzibaei,35868,109644
17,301273,"['خودرو', 'مردانه']",sadegh_majidi,12255,110332
18,294196,"['خودرو', 'کسب و کار']",aidenzibaei,20986,101375
19,303187,['کسب و کار'],MatinimA,5577,111048
20,302076,['کنکور'],sadegh_majidi,37067,110617
21,298712,"['زنانه', 'پوشاک']",mahlatrk,15,109329
22,298327,['هیچکدام'],aidenzibaei,18981,109063
23,297728,['پوشاک'],sadegh_majidi,619,108492
24,299487,"['مردانه', 'کسب و کار']",aidenzibaei,11170,109605
25,270124,"['تکنولوژی', 'کسب و کار']",mahlatrk,4446,96456
26,287504,['سلامت'],sadegh_majidi,30207,105344
27,273994,['کسب و کار'],aidenzibaei,3179,78770
28,299983,"['سلامت', 'زیبایی']",MatinimA,12876,100846
29,287432,['کسب و کار'],aidenzibaei,1813,105310
30,298975,['خودرو'],mahlatrk,4351,109408
31,301140,"['پول مفت', 'کسب و کار']",sadegh_majidi,13489,56478
32,249756,['لوازم منزل'],sadegh_majidi,19508,91071
33,299744,['زیبایی'],mahlatrk,30497,109694
34,302728,"['زیبایی', 'سلامت']",mahlatrk,32445,110812
35,296706,['پول مفت'],MatinimA,34647,108661
36,306083,['کودک'],mahlatrk,2846,107259
37,295412,"['زیبایی', 'زنانه']",Ro_Kh,19890,106728
38,299999,['مهاجرت'],MatinimA,29261,109790
39,296167,"['پوشاک', 'کودک']",mahlatrk,619,108499
40,295867,"['تناسب اندام', 'سلامت', 'زیبایی']",mahlatrk,12009,108355
41,295431,"['سلامت', 'کسب و کار']",MatinimA,36336,108180
42,299340,"['زنانه', 'پوشاک']",mahlatrk,22126,69233
43,302906,['هیچکدام'],mahlatrk,12255,110332
44,253306,['لوازم منزل'],Ro_Kh,28665,92422
45,300893,['هیچکدام'],mahlatrk,5662,110175
46,285305,"['سلامت', 'لوازم منزل']",MatinimA,9277,104303
47,295435,['هیچکدام'],mahlatrk,28415,101369
48,298696,"['زیبایی', 'سلامت', 'زنانه']",Ro_Kh,15,109220
49,296419,"['پوشاک', 'مردانه', 'زنانه']",MatinimA,762,85077
50,298872,['کسب و کار'],Ro_Kh,34676,109375
51,302789,['هیچکدام'],mahlatrk,11731,110856
52,296184,"['تکنولوژی', 'لوازم منزل']",MatinimA,32069,108465
53,301754,['کنکور'],MatinimA,33322,107125
54,300754,"['تکنولوژی', 'کسب و کار']",Ro_Kh,19597,110150
55,292213,['مواد غذایی'],MatinimA,2523,107053
56,287193,['هیچکدام'],mahlatrk,278,105170
57,297134,"['زیبایی', 'سلامت']",mahlatrk,19890,102867
58,301830,['تکنولوژی'],mahlatrk,25939,110529
59,256183,['زیبایی'],mahlatrk,13987,93360
60,292243,['سلامت'],Mahshid630,2523,107075
61,262351,['مواد غذایی'],Ro_Kh,2523,95697
62,234668,['مواد غذایی'],Ro_Kh,16491,85176
63,117710,['مواد غذایی'],ZbidOkiZ,3498,35423
64,296025,['کسب و کار'],Ro_Kh,22791,108410
65,262836,['کودک'],Ro_Kh,26551,89374
66,291294,['هیچکدام'],mahlatrk,26085,106792
67,299830,"['سلبریتی', 'زیبایی']",mahlatrk,619,108541
68,296386,"['زنانه', 'زیبایی']",mahlatrk,36382,107857
69,299825,"['سلبریتی', 'زیبایی']",mahlatrk,619,109137
70,289523,['کسب و کار'],Ro_Kh,21425,106113
71,264994,['زنانه'],mahlatrk,26495,96599
72,300082,['مسکن'],mahlatrk,36510,108326
73,247624,"['زیبایی', 'پوشاک']",Ro_Kh,2379,90394
74,299781,['لوازم منزل'],mahlatrk,22472,109657
75,301771,"['پوشاک', 'مردانه']",mahlatrk,619,110499
76,302294,"['کودک', 'پوشاک']",Ro_Kh,619,110705
77,278921,"['کودک', 'مواد غذایی']",mahlatrk,33185,101640
78,301848,"['پوشاک', 'کودک']",Ro_Kh,619,110399
79,290868,['خودرو'],mahlatrk,4759,74753
80,286519,"['زیبایی', 'سلامت']",mahlatrk,26416,104136
81,298909,['خودرو'],mahlatrk,32019,109379
82,160993,['سلامت'],mahlatrk,19540,52246
83,299213,['پوشاک'],mahlatrk,19637,108497
84,299994,"['زیبایی', 'سلامت']",mahlatrk,12876,100846
85,299827,"['سلبریتی', 'زیبایی']",mahlatrk,619,109137
86,291077,['کسب و کار'],mahlatrk,35952,106579
87,294408,"['لوازم منزل', 'تکنولوژی']",Ro_Kh,19878,106820
88,235670,['مواد غذایی'],mahlatrk,26037,85522
89,280414,['هیچکدام'],mahlatrk,2165,102312
90,297752,['پوشاک'],mahlatrk,619,108584
91,292845,['هیچکدام'],mahlatrk,35858,107233
92,301392,"['مردانه', 'پوشاک']",mahlatrk,619,110395
93,300424,['مواد غذایی'],mahlatrk,36904,109976
94,300993,"['زیبایی', 'سلامت']",mahlatrk,18762,110219
95,301764,['تکنولوژی'],mahlatrk,9620,110511
96,300806,['هیچکدام'],Ro_Kh,26441,110038
97,288311,"['زیبایی', 'سلامت']",mahlatrk,5941,105694
98,300790,['هیچکدام'],Ro_Kh,26441,110050
99,299376,"['پوشاک', 'مردانه']",arman7495,14018,61926
0,83856,['خودرو'],Fatemehhajizadeh,7580,20285
1,296178,"['زنانه', 'پوشاک']",arman7495,619,108504
2,300713,['هیچکدام'],mahlatrk,29877,84655
3,273926,['تکنولوژی'],mahlatrk,1695,99823
4,267285,"['زیبایی', 'زنانه', 'مردانه']",Ro_Kh,33100,97423
5,295043,['سلامت'],arman7495,36437,108048
6,301055,['کسب و کار'],mahlatrk,14176,110235
7,296748,['هیچکدام'],Ro_Kh,34995,108613
8,280707,['سلامت'],mahlatrk,28452,102492
9,303657,"['زیبایی', 'سلامت']",mahlatrk,19890,102872
10,303271,"['زنانه', 'پوشاک']",Ro_Kh,26037,111070
11,278070,"['سلامت', 'زیبایی']",mahlatrk,34522,101472
12,304017,['مسکن'],mahlatrk,35104,111365
13,288967,['هیچکدام'],mahlatrk,118,105035
14,297453,['هیچکدام'],mahlatrk,31943,93359
15,264713,['هیچکدام'],mahlatrk,1591,69118
16,302336,"['زیبایی', 'سلامت']",Ro_Kh,1981,48534
17,295854,['هیچکدام'],mahlatrk,36482,108351
18,294195,['کسب و کار'],mahlatrk,20986,101375
19,297874,['کنکور'],mahlatrk,36690,109031
20,296936,['سلامت'],Ro_Kh,12876,86260
21,299562,"['زیبایی', 'سلامت']",mahlatrk,18797,109656
22,289876,['هیچکدام'],mahlatrk,35909,106259
23,297846,['هیچکدام'],mahlatrk,13711,85707
24,288056,"['ارزدیجیتال', 'بورس']",Ro_Kh,16986,105565
25,293932,['مواد غذایی'],mahlatrk,10894,107672
26,299023,['مواد غذایی'],mahlatrk,19389,105608
27,299320,['زیبایی'],mahlatrk,22865,108430
28,302110,['لوازم منزل'],mahlatrk,29429,110627
29,298304,['لوازم منزل'],mahlatrk,25844,109235
30,299936,['هیچکدام'],M_Pakand,1737,109761
31,300449,['کسب و کار'],mahlatrk,34422,109990
32,298234,['ارزدیجیتال'],M_Pakand,16699,106957
33,275511,"['پول مفت', 'مردانه']",mahlatrk,13489,100458
34,290252,"['تکنولوژی', 'کسب و کار']",M_Pakand,8571,106403
35,298851,['زنانه'],M_Pakand,26510,98605
36,291632,['کنکور'],M_Pakand,3355,106912
37,292838,['تکنولوژی'],M_Pakand,4446,107322
38,299329,['پوشاک'],Ro_Kh,762,108399
39,292833,"['ارزدیجیتال', 'بورس']",Ro_Kh,16699,103110
40,262735,['تناسب اندام'],M_Pakand,25801,73363
41,183807,['مهاجرت'],M_Pakand,18907,62314
42,247634,"['زنانه', 'زیبایی']",mahlatrk,2379,90392
43,300505,['سلامت'],Ro_Kh,19583,97746
44,284931,['زیبایی'],M_Pakand,26416,104136
45,295080,['هیچکدام'],mahlatrk,34832,105249
46,287522,['زیبایی'],mahlatrk,762,105340
47,246080,"['زنانه', 'پوشاک']",M_Pakand,16211,89737
48,300373,['مسکن'],Ro_Kh,32196,109946
49,301354,"['پوشاک', 'کودک']",mahlatrk,619,110399
50,297958,['کسب و کار'],Ro_Kh,36702,109073
51,302043,['کسب و کار'],M_Pakand,21297,110602
52,298165,['سلامت'],Ro_Kh,28206,109186
53,262791,['کسب و کار'],mahlatrk,1133,57088
54,293908,['کسب و کار'],mahlatrk,25310,107314
55,299093,"['زیبایی', 'سلامت', 'مردانه']",Ro_Kh,32355,93354
56,299538,['تکنولوژی'],mahlatrk,29085,109634
57,300906,['هیچکدام'],Milad_Mirzazadeh,5662,110184
58,299113,['مسکن'],Ro_Kh,3662,109428
59,299007,['مواد غذایی'],mahlatrk,19389,105608
60,298998,['تناسب اندام'],mahlatrk,19389,105608
61,296120,"['زیبایی', 'زنانه']",Milad_Mirzazadeh,4744,108466
62,273715,['تکنولوژی'],Milad_Mirzazadeh,9407,99756
63,290485,['زیبایی'],Ro_Kh,35981,106475
64,297110,"['خودرو', 'کسب و کار']",havaliza,7478,108781
65,292256,['مواد غذایی'],mahlatrk,2523,107075
66,300366,['هیچکدام'],Milad_Mirzazadeh,28415,102338
67,300073,['ارزدیجیتال'],havaliza,31408,109797
68,299785,"['پوشاک', 'کودک']",mahlatrk,33191,109706
69,300998,['کسب و کار'],Ro_Kh,19597,110220
70,295948,"['پوشاک', 'زنانه']",havaliza,762,108376
71,303449,['تکنولوژی'],sadegh_majidi,37062,111193
72,277936,['خودرو'],Ro_Kh,4759,74753
73,300351,"['زیبایی', 'سلامت', 'زنانه']",mahlatrk,36382,107857
74,295271,['پوشاک'],sadegh_majidi,10982,103082
75,292814,['کسب و کار'],sadegh_majidi,25310,107311
76,302429,['تکنولوژی'],Ro_Kh,28942,110771
77,299850,['هیچکدام'],havaliza,2437,109731
78,302006,"['کسب و کار', 'هیچکدام']",havaliza,36962,110570
79,290386,['بورس'],sadegh_majidi,35692,105980
80,298927,"['بورس', 'کسب و کار']",Ro_Kh,31695,109389
81,291085,['مواد غذایی'],sadegh_majidi,28415,101370
82,269259,['لوازم منزل'],havaliza,10007,98017
83,297381,['هیچکدام'],mahlatrk,4425,86955
84,300161,['کنکور'],Ro_Kh,18981,109058
85,300125,['کنکور'],rz_abbasi,9847,109857
86,300185,['هیچکدام'],mahlatrk,18981,109057
87,264955,['سلامت'],Ro_Kh,19583,52275
88,300088,['هیچکدام'],mahlatrk,36188,109816
89,299006,"['تناسب اندام', 'تکنولوژی', 'سلامت', 'مواد غذایی']",sadegh_majidi,19389,105608
90,241310,['خودرو'],rz_abbasi,4437,87722
91,300206,['کنکور'],sadegh_majidi,18981,109042
92,297396,"['زیبایی', 'سلامت']",Ro_Kh,19175,108862
93,307237,"['پوشاک', 'زنانه']",Ro_Kh,31898,112599
94,296043,['هیچکدام'],rz_abbasi,28728,108427
95,200253,['کسب و کار'],sadegh_majidi,17746,51329
96,263083,"['تکنولوژی', 'کودک']",Ro_Kh,21927,95976
